timestamp, frame, x, y, z, qx, qy, qz, qw
329997.615593875, 000927, 0.15061027, -0.20449851, -0.08147454, -0.37036273, 0.026662873, 0.568709, -0.7339554
329997.648932541, 000928, 0.14990458, -0.20525196, -0.079458006, -0.3721517, 0.026028214, 0.56687844, -0.73448926
329997.682271583, 000929, 0.1499264, -0.20552279, -0.07794863, -0.37189808, 0.029366272, 0.56779593, -0.73378277
329997.7156105, 000930, 0.15025306, -0.20633781, -0.07624505, -0.3723964, 0.03150907, 0.5693578, -0.7322293
329997.748948625, 000931, 0.15008974, -0.20794216, -0.074043304, -0.37568533, 0.028864222, 0.5686159, -0.7312341
329997.782287083, 000932, 0.15024307, -0.20913494, -0.07265376, -0.37606916, 0.029053094, 0.5692997, -0.7304969
329997.815626958, 000933, 0.15067112, -0.2102579, -0.07190813, -0.37356338, 0.032475516, 0.5707813, -0.7304824
329997.848964916, 000934, 0.15037245, -0.21130738, -0.070650466, -0.3749936, 0.03278326, 0.5693249, -0.7308723
329997.882303916, 000935, 0.1498542, -0.21239394, -0.06924411, -0.37680835, 0.031550866, 0.5673075, -0.7315615
329997.915642875, 000936, 0.1492723, -0.21282241, -0.06863812, -0.3765767, 0.032378193, 0.5667064, -0.7321103
329997.948982041, 000937, 0.14920703, -0.21284859, -0.0683648, -0.3776946, 0.03364834, 0.5661917, -0.73187536
329997.9823205, 000938, 0.1494902, -0.21258019, -0.06830729, -0.37960085, 0.035538938, 0.56545854, -0.73136634
329998.015659833, 000939, 0.14981431, -0.21239704, -0.0684729, -0.3809889, 0.038353194, 0.5645183, -0.7312288
329998.048997791, 000940, 0.1502682, -0.21232422, -0.06858833, -0.3837149, 0.04044954, 0.562979, -0.7308771
329998.082336833, 000941, 0.15103275, -0.21195404, -0.06886255, -0.3872865, 0.043031573, 0.5615359, -0.7299553
329998.115675916, 000942, 0.15216246, -0.21145219, -0.06944576, -0.38925433, 0.046737444, 0.5605708, -0.7294224
329998.149014041, 000943, 0.15353097, -0.21119566, -0.06996576, -0.39032918, 0.049746968, 0.5589894, -0.72986245
329998.1823525, 000944, 0.15536055, -0.21072975, -0.070131905, -0.39154294, 0.053512786, 0.557534, -0.73005915
329998.215690958, 000945, 0.15754008, -0.21033818, -0.06971211, -0.39142218, 0.05699154, 0.5563575, -0.7307578
329998.249030875, 000946, 0.1597192, -0.21006879, -0.06915162, -0.39164418, 0.058976747, 0.5546753, -0.7317595
329998.282370583, 000947, 0.16242883, -0.20990345, -0.06774276, -0.39463806, 0.06074075, 0.5526001, -0.73157674
329998.3157095, 000948, 0.16540688, -0.20980418, -0.06622103, -0.39862338, 0.06338845, 0.5499108, -0.73121774
329998.349047416, 000949, 0.16874084, -0.20924437, -0.06554506, -0.4018518, 0.068538286, 0.54804295, -0.73038787
329998.382385583, 000950, 0.17219543, -0.20851496, -0.06529294, -0.40516806, 0.073833406, 0.5461459, -0.72946006
329998.415724333, 000951, 0.17519405, -0.20792809, -0.064913, -0.40877822, 0.07763798, 0.5433473, -0.7291408
329998.449065583, 000952, 0.17847404, -0.20725489, -0.06443114, -0.41210708, 0.081987455, 0.54160315, -0.7280877
329998.482402833, 000953, 0.18118048, -0.20666035, -0.06393615, -0.41516614, 0.08675931, 0.54046345, -0.72664225
329998.51574125, 000954, 0.18333313, -0.20660499, -0.06294313, -0.41880992, 0.08896379, 0.5374524, -0.7265181
329998.54908, 000955, 0.18481186, -0.20648858, -0.06237162, -0.42112684, 0.09119963, 0.5341856, -0.7273105
329998.582429541, 000956, 0.18648526, -0.20577914, -0.06246496, -0.42071345, 0.09591815, 0.53243965, -0.7282224
329998.615756625, 000957, 0.18794325, -0.20513621, -0.06244262, -0.42047483, 0.099623546, 0.5305492, -0.7292417
329998.64909625, 000958, 0.18907827, -0.2044882, -0.062148724, -0.4214496, 0.10132897, 0.5284998, -0.7299319
329998.682437583, 000959, 0.19017085, -0.20366356, -0.062163148, -0.42267454, 0.10393706, 0.5272017, -0.7297956
329998.715773458, 000960, 0.19112736, -0.20285437, -0.062411673, -0.42488453, 0.10723515, 0.52615017, -0.72879344
329998.749113916, 000961, 0.19172668, -0.20191468, -0.06275948, -0.4276969, 0.110657424, 0.5255422, -0.7270733
329998.782450916, 000962, 0.19215998, -0.20140004, -0.06308232, -0.42946196, 0.11416025, 0.5254634, -0.7255468
329998.815790541, 000963, 0.1920706, -0.2015662, -0.063165806, -0.43099332, 0.11573368, 0.5245356, -0.7250606
329998.849128458, 000964, 0.1923024, -0.20144662, -0.06329558, -0.43118814, 0.1175936, 0.52438843, -0.7247519
329998.8824665, 000965, 0.19271871, -0.20230581, -0.06307564, -0.43081656, 0.11903614, 0.52486736, -0.72439057
329998.915806791, 000966, 0.19247612, -0.20403701, -0.06200639, -0.43091878, 0.115555935, 0.5235801, -0.7258234
329998.949145083, 000967, 0.19204228, -0.20538802, -0.06069004, -0.43049082, 0.113312304, 0.5229296, -0.72689927
329998.982483708, 000968, 0.19242662, -0.20681791, -0.059613347, -0.4307352, 0.11470292, 0.52229285, -0.72699416
329999.015821791, 000969, 0.19219676, -0.20861778, -0.057950117, -0.43426242, 0.11357357, 0.51847327, -0.72780675
329999.049161583, 000970, 0.19228482, -0.2094857, -0.056701377, -0.43722484, 0.11356301, 0.51516074, -0.7283867
329999.082500416, 000971, 0.19368383, -0.20894496, -0.056638885, -0.43657953, 0.11737365, 0.5154208, -0.7279856
329999.115839416, 000972, 0.1945033, -0.20831937, -0.056216992, -0.43682158, 0.119402885, 0.51562154, -0.72736806
329999.149177875, 000973, 0.19463232, -0.20780982, -0.055283964, -0.43926528, 0.11998816, 0.5146344, -0.7264986
329999.182517, 000974, 0.19548267, -0.20686755, -0.054875202, -0.44087157, 0.12251698, 0.5144089, -0.7252623
329999.21585625, 000975, 0.19648567, -0.20583864, -0.05470006, -0.44248733, 0.1258703, 0.5134733, -0.7243665
329999.249194875, 000976, 0.19759354, -0.20464762, -0.05460082, -0.44400984, 0.12986556, 0.5120868, -0.7237108
329999.28253625, 000977, 0.19931853, -0.20366849, -0.054269418, -0.44499728, 0.13427523, 0.5111546, -0.7229581
329999.315872708, 000978, 0.20120198, -0.20279229, -0.05370713, -0.44735992, 0.13834079, 0.5097119, -0.7217511
329999.349213583, 000979, 0.20344123, -0.20190737, -0.05296702, -0.44902623, 0.14230852, 0.5084099, -0.72086275
329999.382549791, 000980, 0.20588219, -0.20128262, -0.052078992, -0.44918475, 0.14600204, 0.50692886, -0.7210683
329999.415888958, 000981, 0.20851661, -0.20079121, -0.051188778, -0.45123753, 0.14993851, 0.5051687, -0.72021365
329999.449228833, 000982, 0.21152776, -0.2005052, -0.04989972, -0.4553319, 0.15387143, 0.50288904, -0.7184003
329999.482568, 000983, 0.21443903, -0.20068619, -0.048413984, -0.4603506, 0.15703203, 0.4993614, -0.7169773
329999.515904458, 000984, 0.21720842, -0.20119864, -0.04717543, -0.46553418, 0.15947233, 0.49511933, -0.716033
329999.549245875, 000985, 0.22004265, -0.20143722, -0.046643898, -0.46926236, 0.16248912, 0.49134585, -0.71552026
329999.582582041, 000986, 0.2230038, -0.2013633, -0.046249844, -0.47195742, 0.1672045, 0.48828983, -0.714753
329999.615921708, 000987, 0.22563735, -0.20130312, -0.045856893, -0.47440797, 0.17153127, 0.48466232, -0.7145743
329999.649260291, 000988, 0.22812268, -0.20114967, -0.04533855, -0.47703457, 0.1747175, 0.48050165, -0.71486354
329999.682599208, 000989, 0.23059717, -0.20018512, -0.044796012, -0.4795761, 0.17991813, 0.47840688, -0.7132763
329999.715937708, 000990, 0.23313183, -0.1991584, -0.044244025, -0.48223236, 0.18511964, 0.47765145, -0.71065575
329999.749276625, 000991, 0.23464623, -0.1987851, -0.043233696, -0.48522636, 0.1864107, 0.47562742, -0.70963717
329999.782615375, 000992, 0.23594555, -0.19822565, -0.04242354, -0.48693347, 0.18853678, 0.4746086, -0.70858765
329999.815954375, 000993, 0.23747075, -0.19756189, -0.041994043, -0.48842737, 0.19307451, 0.47526515, -0.70589226
329999.849292416, 000994, 0.23822421, -0.19761601, -0.041163303, -0.49101546, 0.19530441, 0.47451454, -0.70398575
329999.882631791, 000995, 0.23879242, -0.19818285, -0.04018476, -0.49207726, 0.19717813, 0.474068, -0.70302224
329999.915970916, 000996, 0.2392779, -0.199177, -0.039134018, -0.49089617, 0.19878797, 0.47442114, -0.7031564
329999.949308125, 000997, 0.23964572, -0.20046622, -0.037914522, -0.4901829, 0.19911063, 0.47381464, -0.7039712
329999.98265, 000998, 0.2405089, -0.2017285, -0.03655779, -0.49109635, 0.19973224, 0.4730937, -0.70364326
330000.015986958, 000999, 0.24112701, -0.20307164, -0.03534797, -0.4930813, 0.19977205, 0.47136837, -0.7034016
330000.049325291, 001000, 0.24178126, -0.20398122, -0.034384586, -0.49524075, 0.2001375, 0.46923834, -0.70320475
330000.082664583, 001001, 0.24258193, -0.20445472, -0.03385133, -0.49612918, 0.20300363, 0.467575, -0.70286477
330000.116003458, 001002, 0.24271485, -0.20510864, -0.033493504, -0.49789533, 0.20439954, 0.46416587, -0.7034707
330000.149340375, 001003, 0.24251732, -0.20489772, -0.033279315, 0.50148153, -0.2046553, -0.46077517, 0.70307785
330000.182681083, 001004, 0.2432389, -0.20385116, -0.033400252, 0.50347304, -0.20644663, -0.46002063, 0.70162356
330000.216020125, 001005, 0.2437599, -0.20273834, -0.03326521, 0.5039436, -0.20759925, -0.45962167, 0.7012069
330000.249358041, 001006, 0.24401727, -0.20129123, -0.03330715, 0.5045362, -0.20912322, -0.4579227, 0.7014396
330000.282696791, 001007, 0.24484637, -0.19975692, -0.03276086, 0.5048294, -0.21320733, -0.456797, 0.7007327
330000.316036375, 001008, 0.24593592, -0.19844924, -0.031743497, 0.50616163, -0.21778537, -0.4555693, 0.69916135
330000.349375333, 001009, 0.24724561, -0.19717541, -0.030669337, 0.5082368, -0.22232942, -0.45389092, 0.6973146
330000.382713875, 001010, 0.24896601, -0.19603783, -0.029765142, 0.5092193, -0.22748671, -0.4527039, 0.69570446
330000.416052625, 001011, 0.25076923, -0.19537857, -0.028905539, 0.50985885, -0.2321945, -0.45123827, 0.69463193
330000.449390791, 001012, 0.2527673, -0.1950871, -0.027960368, 0.50994825, -0.23666632, -0.4499916, 0.69386554
330000.4827305, 001013, 0.25469595, -0.1953648, -0.026897235, 0.50894034, -0.24015114, -0.44843823, 0.6944136
330000.516068958, 001014, 0.25684997, -0.19602689, -0.025688179, 0.5092642, -0.24298681, -0.44645673, 0.6944665
330000.54940975, 001015, 0.2587671, -0.19672504, -0.024061702, 0.51272714, -0.2455479, -0.44297862, 0.6932438
330000.582748583, 001016, 0.26062447, -0.19746657, -0.022364704, 0.5173613, -0.24840693, -0.4385363, 0.69160473
330000.616084958, 001017, 0.26295373, -0.19786328, -0.020977326, 0.520684, -0.25239447, -0.43519592, 0.68977517
330000.649425291, 001018, 0.26558292, -0.19764125, -0.01998584, 0.523374, -0.25671875, -0.43260333, 0.68777144
330000.682762291, 001019, 0.2679962, -0.19767785, -0.01893925, 0.52653027, -0.26063624, -0.43026966, 0.6853486
330000.716101, 001020, 0.27047402, -0.197694, -0.01758921, 0.5296505, -0.2640092, -0.42814806, 0.68297774
330000.749440083, 001021, 0.2727568, -0.19786456, -0.0166943, 0.53220797, -0.2674299, -0.4258759, 0.6810767
330000.782779541, 001022, 0.2750107, -0.19817021, -0.016089305, 0.5339162, -0.27043873, -0.42374697, 0.67987853
330000.816117541, 001023, 0.2774472, -0.19827545, -0.015514404, 0.53459376, -0.27356154, -0.42241317, 0.67892617
330000.849456291, 001024, 0.27916503, -0.1986848, -0.0150156235, 0.5349991, -0.27636394, -0.42074937, 0.6785049
330000.882795208, 001025, 0.28033233, -0.1994201, -0.014308289, 0.53611785, -0.27828282, -0.41862643, 0.6781507
330000.916134875, 001026, 0.28119114, -0.2002522, -0.013574801, 0.5382399, -0.28019038, -0.41643786, 0.6770308
330000.949473583, 001027, 0.28189254, -0.20105769, -0.012895619, 0.54140157, -0.2815958, -0.41357133, 0.67568254
330000.982812166, 001028, 0.28239587, -0.20179144, -0.012394725, 0.54475176, -0.28247297, -0.41066313, 0.6743964
330001.016151916, 001029, 0.28266814, -0.20244001, -0.012140556, 0.5470237, -0.28328896, -0.40829948, 0.67364967
330001.049491875, 001030, 0.28209993, -0.20321696, -0.01203744, 0.5475802, -0.28423336, -0.40628415, 0.6740181
330001.082829666, 001031, 0.28173947, -0.20391572, -0.01199396, 0.54717654, -0.28541338, -0.4042721, 0.67505634
330001.116167333, 001032, 0.28169972, -0.20434782, -0.011912285, 0.5468292, -0.28803614, -0.40310577, 0.6749212
330001.14950675, 001033, 0.28062338, -0.2051721, -0.011592976, 0.5480874, -0.2892772, -0.40176007, 0.6741718
330001.182847041, 001034, 0.2797838, -0.2058652, -0.010995463, 0.5499653, -0.2884504, -0.39980978, 0.6741563
330001.216182916, 001035, 0.2791389, -0.20646974, -0.01031182, 0.5499144, -0.28912297, -0.39938632, 0.6741607
330001.249524208, 001036, 0.2780635, -0.20746863, -0.009618089, 0.5497295, -0.29015255, -0.39837125, 0.6744696
330001.282860708, 001037, 0.27695838, -0.20871595, -0.00858955, 0.55114853, -0.28955048, -0.39457855, 0.6757984
330001.316199666, 001038, 0.2764228, -0.20936629, -0.0074254647, 0.5513004, -0.28980806, -0.39248613, 0.6767819
330001.349538625, 001039, 0.2758949, -0.20950478, -0.0061563104, 0.5495569, -0.29055303, -0.39254478, 0.6778458
330001.382877125, 001040, 0.27547988, -0.20928176, -0.0042557553, 0.5490495, -0.28977442, -0.3913806, 0.6792618
330001.416216, 001041, 0.2755297, -0.2082892, -0.0021035671, 0.549316, -0.29058906, -0.39075387, 0.67905915
330001.449554583, 001042, 0.2757022, -0.20709822, -9.781002e-05, 0.5498356, -0.29338896, -0.39042568, 0.67762196
330001.482894125, 001043, 0.2764529, -0.20561485, 0.0019506079, 0.5516291, -0.29680714, -0.38921958, 0.6753658
330001.516231416, 001044, 0.2776615, -0.20422122, 0.004112127, 0.5536907, -0.30062115, -0.38810423, 0.67262805
330001.549573083, 001045, 0.27849174, -0.2037189, 0.0063444823, 0.55415875, -0.30346525, -0.38737637, 0.6713841
330001.582912333, 001046, 0.2796873, -0.20327848, 0.008642852, 0.55417985, -0.3061468, -0.38732862, 0.6701757
330001.616249125, 001047, 0.28090665, -0.20312063, 0.011449219, 0.5549959, -0.30826548, -0.3868563, 0.6688005
330001.649588916, 001048, 0.28193706, -0.20338872, 0.014362454, 0.55632895, -0.30875656, -0.3849384, 0.6685731
330001.682928041, 001049, 0.28357387, -0.20343225, 0.017193915, 0.55901945, -0.31052938, -0.38260877, 0.6668427
330001.716266166, 001050, 0.28561297, -0.20281762, 0.019891307, 0.56374264, -0.31430122, -0.37938413, 0.66293037
330001.749604375, 001051, 0.28787237, -0.20202294, 0.022256384, 0.5679681, -0.31837773, -0.37552622, 0.6595664
330001.782942625, 001052, 0.29038265, -0.20088023, 0.024113566, 0.57051057, -0.32339817, -0.37256438, 0.65660274
330001.816280291, 001053, 0.29267922, -0.19944948, 0.025542023, 0.5727217, -0.32851708, -0.36995003, 0.6536079
330001.84962, 001054, 0.29451653, -0.19775838, 0.026721671, 0.57379305, -0.33266595, -0.3680555, 0.6516364
330001.882959166, 001055, 0.29600435, -0.19610803, 0.028003583, 0.57419443, -0.33613348, -0.36714855, 0.650013
330001.916297208, 001056, 0.29753524, -0.19450837, 0.029703887, 0.57556224, -0.3387954, -0.36566946, 0.6482528
330001.949636708, 001057, 0.29897696, -0.19307779, 0.031745754, 0.577787, -0.34047, -0.36368412, 0.64651084
330001.982975625, 001058, 0.30023026, -0.19164331, 0.03360007, 0.58023494, -0.3427703, -0.36189657, 0.6441015
330002.016332041, 001059, 0.30146047, -0.1902481, 0.03537608, 0.58213794, -0.34559238, -0.36033332, 0.6417485
330002.049654625, 001060, 0.30229822, -0.18924521, 0.037082374, 0.58321905, -0.34717196, -0.35841438, 0.6409885
330002.082992333, 001061, 0.30289164, -0.18841064, 0.038013972, 0.58340704, -0.3479889, -0.35665807, 0.6413541
330002.116329833, 001062, 0.3039248, -0.1871557, 0.038572513, 0.5833272, -0.34987232, -0.355973, 0.6407823
330002.149673, 001063, 0.30480707, -0.18600357, 0.03905159, 0.58380157, -0.35194924, -0.35478014, 0.63987374
330002.183010458, 001064, 0.30580613, -0.18486929, 0.03926009, 0.5847782, -0.35435012, -0.352794, 0.63875407
330002.216352083, 001065, 0.30637872, -0.18371446, 0.039338585, 0.5856459, -0.35814562, -0.35158134, 0.6365071
330002.249686208, 001066, 0.3062589, -0.18293488, 0.03936076, 0.58522224, -0.3608636, -0.3507343, 0.6358285
330002.2830225, 001067, 0.30573043, -0.18243927, 0.03929589, 0.5838751, -0.3625723, -0.3509641, 0.63596797
330002.316367541, 001068, 0.3050833, -0.18253419, 0.03933712, 0.58348495, -0.36301085, -0.35158777, 0.6357314
330002.349703166, 001069, 0.30402604, -0.18345982, 0.03934305, 0.58344746, -0.36051944, -0.35077888, 0.63762754
330002.383040791, 001070, 0.3032654, -0.1844796, 0.03926097, 0.5828509, -0.35889032, -0.3502563, 0.6393771
330002.41639125, 001071, 0.30305347, -0.18547465, 0.03907742, 0.582418, -0.3598441, -0.34947747, 0.63966155
330002.449718541, 001072, 0.3023111, -0.186809, 0.03910414, 0.5829385, -0.35978237, -0.34664533, 0.64076227
330002.483057333, 001073, 0.30121544, -0.18835104, 0.03931745, 0.5832801, -0.35834008, -0.3443631, 0.64248806
330002.516396416, 001074, 0.2998959, -0.18981189, 0.03958652, 0.5837383, -0.35653427, -0.34378377, 0.64338595
330002.549735583, 001075, 0.29797614, -0.19120482, 0.03990175, 0.5857787, -0.35357141, -0.34178063, 0.6442332
330002.583076375, 001076, 0.29681197, -0.19186836, 0.040100627, 0.5858933, -0.35258305, -0.34098837, 0.6450901
330002.616413041, 001077, 0.2962531, -0.19199316, 0.04004455, 0.58402294, -0.3540903, -0.34183824, 0.64551044
330002.649751583, 001078, 0.29552114, -0.19187468, 0.039924964, 0.58356243, -0.35509497, -0.34178343, 0.6454041
330002.683092375, 001079, 0.29487434, -0.19141288, 0.04016553, 0.5837822, -0.35558975, -0.34229198, 0.6446631
330002.716429541, 001080, 0.29411596, -0.19119425, 0.040665437, 0.5834504, -0.3560526, -0.3429656, 0.6443497
330002.749770291, 001081, 0.29380316, -0.19093004, 0.041215286, 0.58333856, -0.35673082, -0.34304357, 0.6440344
330002.783108208, 001082, 0.29385817, -0.19054946, 0.041997805, 0.583991, -0.35845265, -0.34265634, 0.64269185
330002.816445625, 001083, 0.2941503, -0.1903466, 0.042880856, 0.585505, -0.3606806, -0.34104866, 0.6409206
330002.8497845, 001084, 0.2944266, -0.1901451, 0.044073816, 0.58773357, -0.36344132, -0.33884075, 0.63848776
330002.88312275, 001085, 0.29507953, -0.18982224, 0.045317326, 0.5897646, -0.3668768, -0.33656317, 0.6358492
330002.916462041, 001086, 0.295965, -0.18976861, 0.046506815, 0.59095967, -0.3696336, -0.3336135, 0.63469654
330002.949801083, 001087, 0.29706582, -0.18975472, 0.04795828, 0.59122777, -0.37184277, -0.33122975, 0.63440496
330002.983139583, 001088, 0.29824606, -0.18954566, 0.049875677, 0.592542, -0.37478635, -0.32913324, 0.63253486
330003.016478666, 001089, 0.29933488, -0.18937683, 0.051772475, 0.5960373, -0.3778412, -0.32505208, 0.6295368
330003.049817083, 001090, 0.30056435, -0.1893329, 0.05344696, 0.5996166, -0.38148484, -0.320376, 0.62632936
330003.083158208, 001091, 0.30188322, -0.18914407, 0.0550248, 0.6021434, -0.3854314, -0.3160264, 0.6236931
330003.116497833, 001092, 0.3034804, -0.1890572, 0.056182154, 0.6036629, -0.38920057, -0.311864, 0.62197655
330003.149835125, 001093, 0.3048063, -0.1890451, 0.057316862, 0.6047649, -0.3923486, -0.30834258, 0.6206826
330003.183172458, 001094, 0.30611554, -0.18890923, 0.058662668, 0.60670847, -0.39516893, -0.30509096, 0.61859995
330003.216510625, 001095, 0.30758077, -0.18875122, 0.060129043, 0.608681, -0.39818248, -0.30248764, 0.6160026
330003.24984925, 001096, 0.3091611, -0.18863156, 0.061524935, 0.610419, -0.40109625, -0.3003956, 0.6134109
330003.283190833, 001097, 0.31027773, -0.18868914, 0.06310511, 0.61143976, -0.403296, -0.29815826, 0.61204195
330003.31652775, 001098, 0.3112867, -0.18881018, 0.06474821, 0.6112566, -0.4048883, -0.29699135, 0.6117408
330003.3498665, 001099, 0.312492, -0.18857072, 0.06660946, 0.6106261, -0.40661654, -0.29796398, 0.6107503
330003.383207, 001100, 0.3129493, -0.18857208, 0.06836374, 0.610297, -0.40674645, -0.29816326, 0.6108957
330003.416544833, 001101, 0.31291837, -0.18888882, 0.06980146, 0.6098899, -0.40643886, -0.2972235, 0.611964
330003.449884666, 001102, 0.3131003, -0.18879941, 0.07107765, 0.6092622, -0.4073419, -0.29703796, 0.6120788
330003.483228083, 001103, 0.31268287, -0.18887724, 0.072265625, 0.60701895, -0.40767252, -0.29739356, 0.61391217
330003.516560583, 001104, 0.3116261, -0.18892083, 0.073267564, 0.6039234, -0.40813005, -0.29835796, 0.61618894
330003.54989725, 001105, 0.30922335, -0.18916684, 0.07281805, 0.603041, -0.40923107, -0.29882714, 0.61609554
330003.583238916, 001106, 0.3079936, -0.18919538, 0.073621914, 0.6051883, -0.408242, -0.29769626, 0.61519295
330003.616576791, 001107, 0.30678132, -0.18931824, 0.074126646, 0.6063911, -0.40615654, -0.29656228, 0.61593616
330003.649916625, 001108, 0.3054121, -0.18967041, 0.07418388, 0.6051104, -0.40698624, -0.29706308, 0.61640656
330003.6832555, 001109, 0.30451742, -0.19022375, 0.07389206, 0.6034818, -0.40941954, -0.29610273, 0.6168537
330003.716593583, 001110, 0.30328363, -0.1908274, 0.07423109, 0.6034844, -0.41056943, -0.2924947, 0.61780757
330003.749931791, 001111, 0.30260226, -0.19106638, 0.0742648, 0.603326, -0.41228694, -0.2906423, 0.6176926
330003.783271625, 001112, 0.3021985, -0.19089773, 0.07469698, 0.60288614, -0.41342667, -0.2907975, 0.6172871
330003.816610166, 001113, 0.30158654, -0.19062823, 0.07530484, 0.6032479, -0.41358122, -0.29026383, 0.61708134
330003.849949416, 001114, 0.30099434, -0.19067611, 0.076553255, 0.6031482, -0.41444063, -0.28953362, 0.61694527
330003.883286666, 001115, 0.30003604, -0.1907554, 0.07719429, 0.6027605, -0.41540915, -0.28819814, 0.61729795
330003.916626833, 001116, 0.29899397, -0.19075823, 0.07803109, 0.6036931, -0.41644868, -0.28627148, 0.6165823
330003.949965958, 001117, 0.2980889, -0.19047436, 0.0792411, 0.60544866, -0.4172731, -0.2846847, 0.6150363
330003.98330325, 001118, 0.2973465, -0.19014046, 0.08080644, 0.6068492, -0.41780058, -0.28350112, 0.6138434
330004.016640583, 001119, 0.29692283, -0.18982401, 0.082673274, 0.60808897, -0.41876933, -0.2825993, 0.6123705
330004.049980375, 001120, 0.29653615, -0.18951148, 0.08520773, 0.60930634, -0.419892, -0.28157988, 0.61085945
330004.08332, 001121, 0.29639646, -0.18919829, 0.08773759, 0.6106558, -0.4214364, -0.28031802, 0.6090261
330004.116658791, 001122, 0.2962543, -0.18867585, 0.09085865, 0.61226374, -0.42278412, -0.2784288, 0.60734177
330004.149998166, 001123, 0.29603913, -0.18838866, 0.09409213, 0.6133855, -0.4241687, -0.2765509, 0.6061013
330004.183335625, 001124, 0.29594404, -0.1881639, 0.09757197, 0.614433, -0.42593098, -0.27512598, 0.60445064
330004.216673958, 001125, 0.29538918, -0.18806706, 0.10150174, 0.6148512, -0.4276208, -0.27367762, 0.603489
330004.250014333, 001126, 0.2943651, -0.18832815, 0.10541075, 0.6146963, -0.42845815, -0.2715097, 0.60403186
330004.283353083, 001127, 0.29372677, -0.18833269, 0.10960794, 0.6155707, -0.42985725, -0.26868525, 0.6034099
330004.316691583, 001128, 0.29352376, -0.187942, 0.11385603, 0.6178869, -0.43264735, -0.26473182, 0.60079044
330004.350030666, 001129, 0.2936574, -0.18741071, 0.11830244, 0.6209673, -0.43599913, -0.26038843, 0.597078
330004.383368458, 001130, 0.29422247, -0.18647432, 0.12233393, 0.6233281, -0.43987274, -0.25751492, 0.59300935
330004.416708125, 001131, 0.29487243, -0.18548378, 0.12615412, 0.62512636, -0.4434673, -0.2551489, 0.5894514
330004.450045291, 001132, 0.29538137, -0.18466213, 0.12969413, 0.62680584, -0.44603878, -0.25268218, 0.58678424
330004.483385916, 001133, 0.29575908, -0.18415195, 0.13249847, 0.6279642, -0.44834056, -0.2507292, 0.5846252
330004.516724125, 001134, 0.2964515, -0.18413329, 0.13457452, 0.6288564, -0.45066965, -0.24876063, 0.58271307
330004.550063041, 001135, 0.29698324, -0.18408069, 0.13656317, 0.6302426, -0.45242515, -0.24701196, 0.58059514
330004.58340125, 001136, 0.2974672, -0.18410647, 0.13841206, 0.6314393, -0.45384145, -0.2455778, 0.57879514
330004.616740583, 001137, 0.2988018, -0.1839008, 0.14001346, 0.6311361, -0.4554518, -0.24404748, 0.578508
330004.650081291, 001138, 0.29949468, -0.18411678, 0.14111948, 0.63066417, -0.45797628, -0.24222855, 0.57779384
330004.683417916, 001139, 0.29991215, -0.18438858, 0.14213535, 0.6313356, -0.4604155, -0.240006, 0.57604676
330004.716756708, 001140, 0.3001604, -0.1848247, 0.14180481, 0.6319934, -0.46197772, -0.23769486, 0.5750323
330004.750098291, 001141, 0.29909682, -0.18581207, 0.14204565, 0.63199496, -0.46299142, -0.23542543, 0.57514876
330004.783434583, 001142, 0.29755792, -0.18697837, 0.14228314, 0.6316192, -0.46374905, -0.23362735, 0.5756842
330004.816774375, 001143, 0.29611874, -0.18784416, 0.14288585, 0.63220143, -0.46484488, -0.23330234, 0.5742914
330004.850111916, 001144, 0.2944362, -0.18934292, 0.14321561, 0.6329974, -0.46425092, -0.23264752, 0.5741606
330004.883450041, 001145, 0.29207897, -0.19128151, 0.1432641, 0.6312608, -0.46217376, -0.23156263, 0.57817286
330004.916791166, 001146, 0.2898752, -0.19311577, 0.1431825, 0.6287418, -0.46356556, -0.23207018, 0.5795982
330004.9501305, 001147, 0.2879563, -0.19457781, 0.14364548, 0.6284594, -0.46673766, -0.22995669, 0.57819945
330004.983467, 001148, 0.28555158, -0.1960567, 0.1443727, 0.6295649, -0.46809024, -0.22523089, 0.5777635
330005.016806291, 001149, 0.28337082, -0.19726072, 0.14522113, 0.63072926, -0.46820515, -0.22229919, 0.5775357
330005.050145791, 001150, 0.28144822, -0.19783442, 0.14672415, 0.6315106, -0.4676804, -0.22256014, 0.5770063
330005.083486125, 001151, 0.27973223, -0.1982367, 0.14850014, 0.63203585, -0.46643934, -0.22335118, 0.57713014
330005.116822541, 001152, 0.27868333, -0.19823205, 0.15002775, 0.6331183, -0.46605605, -0.22274522, 0.5764872
330005.150162208, 001153, 0.2778024, -0.19825715, 0.151732, 0.6350387, -0.46744013, -0.22094116, 0.573943
330005.183499583, 001154, 0.27706656, -0.1983167, 0.15327682, 0.6374604, -0.46950704, -0.21750186, 0.5708768
330005.216839, 001155, 0.27653927, -0.19824494, 0.1543796, 0.6393279, -0.4714372, -0.21368672, 0.5686342
330005.250177208, 001156, 0.2760309, -0.19796656, 0.15601355, 0.64024955, -0.47411472, -0.21156286, 0.5661597
330005.2835165, 001157, 0.2756783, -0.19732413, 0.15824105, 0.64154387, -0.47686577, -0.20955415, 0.563123
330005.316855041, 001158, 0.27502486, -0.19651608, 0.16081554, 0.64266014, -0.4791933, -0.20779754, 0.5605193
330005.350195166, 001159, 0.27446, -0.19544798, 0.1641219, 0.64385283, -0.48187298, -0.20714475, 0.55708444
